split,policy,pool_idx,n_samples,reward_mean,reward_max,reward_p50,reward_p90,reward_p95,positive_rate,high_reward_rate,near_miss_rate,collision_rate,init_invalid_rate,goal_offlane_rate,controlled_parking_rate,small_vehicle_rate,ego_adv_min_dist_mean,ego_adv_min_dist_min,r_approach_mean,r_ttc_mean,constraint_mean,adv_length_mean,adv_width_mean
train,base,4003,8,-0.249996617436409,8.285045623779297e-06,6.556510925292969e-07,5.990266799926757e-06,7.137656211853026e-06,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,28.309584140777588,24.22607421875,3.3772397358688977e-06,0.0,0.25,4.909243583679199,2.1699704825878143
train,base,4075,8,0.0015347152948379517,0.006089150905609131,0.00016224384307861328,0.005651849508285523,0.005870500206947326,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5876784324646,16.190156936645508,0.0015347126743932016,0.0,0.0,5.003517985343933,2.2671147882938385
train,base,4081,8,-0.2526038510259241,1.1324882507324219e-06,0.0,4.649162292480467e-07,7.987022399902339e-07,0.375,0.0,0.0,0.0,0.0,0.25,0.0,0.0,32.34527611732483,28.398557662963867,1.7327689735013557e-07,0.0,0.2526040223892778,4.779860079288483,2.1664867848157883
train,base,4127,8,-0.40031833946704865,0.5805063247680664,-0.5801579058170319,0.43823583722114556,0.5093710809946059,0.25,0.25,0.25,0.0,0.375,0.25,0.0,0.0,9.865440726280212,3.507132053375244,0.26165532254527163,0.0,0.3748724162578583,4.7055418491363525,2.135169133543968
train,base,4186,8,-0.13619866222143173,0.32694947719573975,5.960464477539063e-08,0.31204710006713865,0.3194982886314392,0.5,0.25,0.0,0.0,0.125,0.25,0.0,0.0,20.394172608852386,7.444026470184326,0.1138013394257657,0.0,0.25,4.7217249274253845,2.1391721367836
train,base,4527,8,-0.14506319537758827,0.10707801580429077,0.00023132562637329102,0.03382696509361265,0.07045249044895166,0.625,0.0,0.0,0.0,0.125,0.0,0.0,0.0,15.14679753780365,10.230427742004395,0.017526487178379214,0.0,0.03758968040347099,5.040105760097504,2.213972181081772
train,base,4587,8,-0.5182730089873075,0.05024033784866333,-0.6006157323718071,0.018435496091842644,0.03433791697025297,0.375,0.0,0.0,0.0,0.5,0.0,0.0,0.0,13.414086401462555,5.885145664215088,0.00793357792949223,0.0,0.02515445463359356,4.767641544342041,2.1565365493297577
train,base,4716,8,0.048994556069374084,0.09857046604156494,0.03535470366477966,0.09293394684791564,0.09575220644474029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.410290241241455,3.000892400741577,0.04899454605765641,0.0,0.0,4.9246304631233215,2.177242338657379
train,base,4832,8,-0.48398852348327637,0.11570870876312256,-0.49996352195739746,0.043285197019577004,0.07949695289134974,0.5,0.0,0.25,0.0,0.375,0.25,0.0,0.0,6.121671915054321,2.0786495208740234,0.016011475882123705,0.25,0.26500860694795847,4.822378695011139,2.1288305819034576
train,base,4849,8,-0.11700137704610825,0.0492820143699646,0.002357691526412964,0.018132102489471426,0.033707058429717995,0.875,0.0,0.125,0.0,0.125,0.0,0.0,0.0,7.18720418214798,1.2026691436767578,0.007998614142707083,0.125,0.0,4.600221514701843,2.1009209752082825
train,base,5182,8,-0.5025366097688675,0.0042266845703125,-0.523300975561142,0.0014690279960632318,0.002847856283187864,0.375,0.0,0.125,0.0,0.0,0.625,0.0,0.0,10.828846246004105,2.926978826522827,0.1091712325038543,0.07500000298023224,0.625,5.023356378078461,2.2321271300315857
