split,policy,pool_idx,sample_id,reward,r_ttc,r_approach,r_risk,criticality,constraint,c_lane,c_trivial,ego_collision,ego_fault_collision,init_invalid,goal_offlane_frac,controlled_parking_frac,ego_min_ttc,ego_adv_min_dist,ego_adv_init_dist,ego_adv_min_dist_warmup,adv_type,adv_x,adv_y,adv_speed,adv_length,adv_width,adv_goal_dist,adv_dist_to_ego,adv_in_fov,adv_small_vehicle
val,base,1749,4,0.9766638875007629,0.9666666388511658,0.2999180555343628,0.9766638875007629,0.9766638875007629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,6.280416965484619,8.877452850341797,6.280416965484619,0,-3.650104522705078,8.139053344726562,5.785745143890381,1.0178329944610596,0.9288851618766785,23.396142959594727,8.877452850341797,True,True
val,base,39530,0,0.9749722480773926,0.9666666388511658,0.7854135632514954,0.9928470849990845,1.2928471565246582,0.3178749084472656,0.3178749084472656,0.0,1.0,1.0,0.0,0.0,0.0,0.10000000149011612,3.4050042629241943,29.012765884399414,3.4050042629241943,0,15.872734069824219,24.216697692871094,1.4661651849746704,4.337942600250244,2.0449841022491455,20.444168090820312,29.012765884399414,True,False
val,base,8673,6,0.9717572927474976,0.9333333373069763,0.576359212398529,0.9717572927474976,0.9717572927474976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,5.013342380523682,9.573884963989258,5.013342380523682,0,3.029205322265625,9.064384460449219,7.137742042541504,0.9164479374885559,0.862474262714386,22.311656951904297,9.573884963989258,True,True
val,base,9158,6,0.9717556238174438,0.9666666388511658,0.1526685655117035,0.9717556238174438,0.9717556238174438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10000000149011612,2.4045262336730957,3.925687313079834,3.354182481765747,0,-2.2625732421875,3.2528915405273438,1.0992413759231567,4.59234619140625,2.0708205699920654,20.199310302734375,3.925687313079834,True,False
train,base,39530,1,0.9698327779769897,0.9333333373069763,0.547491192817688,0.9698327779769897,0.9698327779769897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,4.288330078125,7.5547871589660645,4.288330078125,0,3.3846397399902344,6.691463470458984,1.9273598194122314,0.8548775911331177,0.8653402328491211,24.765167236328125,7.5547871589660645,True,True
train,base,3804,6,0.9689108729362488,0.9333333373069763,0.533663272857666,0.9689108729362488,0.9689108729362488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,5.730285167694092,23.242698669433594,5.730285167694092,0,8.95443344116211,21.424705505371094,2.5350914001464844,4.61271858215332,2.0879359245300293,14.901495933532715,23.242698669433594,True,False
val,base,15433,0,0.9689106941223145,0.8999999761581421,0.6891071200370789,0.9689106941223145,0.9689106941223145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,4.407876014709473,16.656713485717773,4.407876014709473,0,-14.358270645141602,8.529533386230469,7.785992622375488,4.594156742095947,2.067692279815674,41.3835563659668,16.656713485717773,True,False
val,base,21972,3,0.9664505124092102,0.8999999761581421,0.6645051836967468,0.9664505124092102,0.9664505124092102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,3.0691564083099365,6.571964740753174,3.0691564083099365,0,-2.6459083557128906,-6.0522003173828125,9.779691696166992,5.531399250030518,2.3375396728515625,37.84135818481445,6.571965217590332,True,False
val,base,37340,7,0.9655451774597168,0.8999999761581421,0.6554516553878784,0.9655451774597168,0.9655451774597168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,4.608412265777588,10.625393867492676,4.608412265777588,0,-5.81205940246582,8.894454956054688,5.332968711853027,5.279228210449219,2.357194185256958,40.65274429321289,10.625393867492676,True,False
train,base,25247,4,0.9653160572052002,0.8666666746139526,0.7398703098297119,0.9653160572052002,0.9653160572052002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,3.9094107151031494,29.447755813598633,3.9094107151031494,0,-3.5787830352783203,29.23430633544922,0.6471284031867981,4.588088512420654,2.0629539489746094,34.41522979736328,29.447755813598633,True,False
